270316_80,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,地方自治法の規定に基づき、包括外部監査結果報告書および監査結果報告書が、それぞれ提出されましたので、別途送付をいたしておきました。,NULL,NULL,NULL
270316_81,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,────────────────,NULL,NULL,NULL
270316_82,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,これより日程に入ります。,NULL,NULL,NULL
270316_83,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,────────────────,NULL,NULL,NULL
270316_84,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,△議第90号から議第94号まで（平成26年度滋賀県一般会計補正予算（第８号）ほか４件）（知事提出）,NULL,NULL,NULL
270316_85,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,日程第１、議第90号から議第94号までの各議案を一括議題といたします。,NULL,NULL,NULL
270316_86,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,　これより、上程議案に対する提出者の説明を求めます。,NULL,NULL,NULL
270316_87,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,知事（三日月大造）,知事,三日月大造,知事,（登壇）それでは、ただいま提出いたしました案件の概要につきまして、御説明申し上げます。,NULL,NULL,NULL
270316_88,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,知事（三日月大造）,知事,三日月大造,知事,議第90号および91号は、一般会計および流域下水道事業特別会計の補正予算案でございまして、関係機関との協議調整に時日を要したことや、市などの事業が遅延したことなど、諸般の事情により年度内に事業執行の見通しが得られない経費につきまして、繰越明許費として平成27年度に繰り越しをしようとするものでございます。,NULL,NULL,NULL
270316_89,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,知事（三日月大造）,知事,三日月大造,知事,"このうち一般会計につきましては、国の補正予算に係る事業分を初め、補正後で199億31万円となりまして、前年度に比べ105億5,997万5,000円の減となっております。",NULL,NULL,NULL
270316_90,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,知事（三日月大造）,知事,三日月大造,知事,今後は、これらの工事等の計画的かつ円滑な執行を図り、早期に所期の事業目的を達成できますよう努めてまいる所存でございます。,NULL,NULL,NULL
270316_91,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,知事（三日月大造）,知事,三日月大造,知事,次に、議第92号から94号までは人事案件でございまして、議第92号は、滋賀県監査委員に北川正雄さんを選任することについて、議第93号および94号は、滋賀県収用委員会委員に、生駒英司さん、河島明美さんを任命することについて、それぞれ同意を求めようとするものでございます。,NULL,NULL,NULL
270316_92,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,知事（三日月大造）,知事,三日月大造,知事,以上、よろしく御審議いただきますようお願い申し上げます。,NULL,NULL,NULL
270316_93,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,以上で提出者の説明は終わりました。,NULL,NULL,NULL
270316_94,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,お諮りいたします。,NULL,NULL,NULL
270316_95,滋賀県,平成２７年２月,09,27,3,16,定例,平成２７年２月定例会議（第23号～第31号）03月16日-09号,議長（赤堀義次）,議長,赤堀義次,議長,ただいま議題となっております議案のうち、議第92号から議第94号までの各議案については人事案件でありますので、質疑、委員会付託および討論を省略して、直ちに採決いたしたいと思いますが、これに御異議ありませんか。,NULL,NULL,NULL
