12_001,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,知事,仲井眞弘多,知事,おはようございます,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010170?OpenDocument,null
12_002,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,知事,仲井眞弘多,知事,平成23年第３回沖縄県議会（臨時会）の開会に当たり、提出いたしました承認議案１件につきまして、その概要及び提案の理由を御説明申し上げます,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010170?OpenDocument,null
12_003,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,知事,仲井眞弘多,知事,乙第１号議案「専決処分の承認について」は、「過疎地域自立促進特別措置法第31条の地方税の課税免除又は不均一課税に伴う措置が適用される場合等を定める省令」の一部が改正され、平成23年４月１日から施行されることに伴い、県税の課税免除等の特例に関する条例の一部を改正し、同日から施行する必要がありますが、同条例の改正について特に緊急を要し、議会を招集する時間的余裕がないことから、地方自治法第179条第１項の規定により専決処分を行ったため、同条第３項の規定によりこれを報告し、議会の承認を求めるものであります,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010170?OpenDocument,null
12_004,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,知事,仲井眞弘多,知事,以上、今回提出いたしました議案について、その概要及び提案の理由を御説明申し上げました,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010170?OpenDocument,null
12_005,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,知事,仲井眞弘多,知事,慎重なる御審議の上、議決を賜りますようお願い申し上げます,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010170?OpenDocument,null
11_001,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,これより質疑に入るのでありますが、ただいまのところ通告はありません,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010180?OpenDocument,null
11_002,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,質疑はありませんか,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010180?OpenDocument,null
11_003,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,〔「質疑なし」と呼ぶ者あり〕,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010180?OpenDocument,null
10_001,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,質疑なしと認めます,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010190?OpenDocument,null
10_002,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,これをもって質疑を終結いたします,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010190?OpenDocument,null
10_003,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,ただいま議題となっております乙第１号議案は、総務企画委員会に付託いたします,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010190?OpenDocument,null
10_004,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,委員会審査のため、暫時休憩いたします,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010190?OpenDocument,null
10_005,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,午前10時13分休憩,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010190?OpenDocument,null
10_006,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,午前11時７分再開,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010190?OpenDocument,null
9_001,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,再開いたします,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010200?OpenDocument,null
9_002,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,休憩前に総務企画委員会に付託いたしました乙第１号議案については、先ほど総務企画委員長からお手元に配付の委員会審査報告書が提出されております,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010200?OpenDocument,null
9_003,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,この際、お諮りいたします,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010200?OpenDocument,null
9_004,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,乙第１号議案を日程に追加し、議題といたしたいと思います,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010200?OpenDocument,null
9_005,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,これに御異議ありませんか,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010200?OpenDocument,null
9_006,沖縄県,第　３回,1,23,4,25,臨時,第　３回　沖縄県議会（臨時会）,null,議長,髙嶺善伸,議長,〔「異議なし」と呼ぶ者あり〕,null,http://www2.pref.okinawa.jp/oki/Gikairep1.nsf/AllDoc/20110301010200?OpenDocument,null
