230511_109,秋田県,５月,1,23,5,11,臨時,本会議　５月臨時会　本会議,null,議長,大里祐一,臨時議長,　　　　【立会人登壇】,,null,read_detail.phtml.pfhhy6.html
230511_110,秋田県,５月,1,23,5,11,臨時,本会議　５月臨時会　本会議,null,議長,大里祐一,臨時議長,　開票を行います。,,null,read_detail.phtml.pfhhy6.html
230511_111,秋田県,５月,1,23,5,11,臨時,本会議　５月臨時会　本会議,null,議長,大里祐一,臨時議長,　　　　【立会人立ち会いの上開票す】,,null,read_detail.phtml.pfhhy6.html
230511_112,秋田県,５月,1,23,5,11,臨時,本会議　５月臨時会　本会議,null,議長,大里祐一,臨時議長,　選挙の結果を報告いたします。,,null,read_detail.phtml.pfhhy6.html
230511_113,秋田県,５月,1,23,5,11,臨時,本会議　５月臨時会　本会議,null,議長,大里祐一,臨時議長,　出席議員４５名、投票総数４５票、符合いたします。,,null,read_detail.phtml.pfhhy6.html
230511_114,秋田県,５月,1,23,5,11,臨時,本会議　５月臨時会　本会議,null,議長,大里祐一,臨時議長,有効投票４４票、無効１票。,,null,read_detail.phtml.pfhhy6.html
230511_115,秋田県,５月,1,23,5,11,臨時,本会議　５月臨時会　本会議,null,議長,大里祐一,臨時議長,無効投票は白票であります。,,null,read_detail.phtml.pfhhy6.html
230511_116,秋田県,５月,1,23,5,11,臨時,本会議　５月臨時会　本会議,null,議長,大里祐一,臨時議長,　得票を申し上げます。,,null,read_detail.phtml.pfhhy6.html
230511_117,秋田県,５月,1,23,5,11,臨時,本会議　５月臨時会　本会議,null,議長,大里祐一,臨時議長,４２票大里祐一、１票沼谷純議員、１票山内梅良議員、以上のとおりでありますが、この選挙の法定得票数は１１票であります。,,null,read_detail.phtml.pfhhy6.html
230511_118,秋田県,５月,1,23,5,11,臨時,本会議　５月臨時会　本会議,null,議長,大里祐一,臨時議長,よって、法定得票数に達し、かつ有効投票の最多数を得ました私、大里祐一が議長に当選いたしました。,,null,read_detail.phtml.pfhhy6.html
230511_119,秋田県,５月,1,23,5,11,臨時,本会議　５月臨時会　本会議,null,0500080000030,大里祐一,議員,（起立）　ただいま議長に選任を賜りました大里祐一であります。,,null,read_detail.phtml.pfhhy6.html
230511_120,秋田県,５月,1,23,5,11,臨時,本会議　５月臨時会　本会議,null,0500080000030,大里祐一,議員,身に余る光栄と存じますとともに、その責務を考えますとき、改めて身の引き締まる思いであります。,,null,read_detail.phtml.pfhhy6.html
230511_121,秋田県,５月,1,23,5,11,臨時,本会議　５月臨時会　本会議,null,0500080000030,大里祐一,議員,この上は、公正な議会運営に当たってまいる所存でございますので、議員各位の御協力をお願い申し上げてあいさつとします。,,null,read_detail.phtml.pfhhy6.html
230511_122,秋田県,５月,1,23,5,11,臨時,本会議　５月臨時会　本会議,null,0500080000030,大里祐一,議員,ありがとうございました。,,null,read_detail.phtml.pfhhy6.html
230511_123,秋田県,５月,1,23,5,11,臨時,本会議　５月臨時会　本会議,null,0500080000030,大里祐一,議員,（拍手）,,null,read_detail.phtml.pfhhy6.html
